#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
-0.0008    -0.0025    -0.0015    47338.0902    2958.6306    13379.1666    1114.9305    33958.9236    33958.9236
0.0004    -0.003    0.0015    47401.2755    2962.5797    13957.7002    1163.1417    33443.5753    33443.5753
-0.001    -0.0035    0.0015    47472.6309    2967.0394    16687.5887    1390.6324    30785.0422    30785.0422
0.0008    0.0025    -0.001    47937.2036    2996.0752    28871.161    2405.9301    19066.0427    19066.0427
0.0008    -0.002    -0.0015    47997.347    2999.8342    16324.8358    1360.403    31672.5112    31672.5112
0.001    -0.003    -0.001    48006.6529    3000.4158    19925.8734    1660.4894    28080.7795    28080.7795
-0.0004    0.001    -0.0005    48092.6638    3005.7915    28158.4536    2346.5378    19934.2102    19934.2102
0.001    0.0005    0.0    48451.1232    3028.1952    22325.9901    1860.4992    26125.1332    26125.1332
-0.001    -0.0015    -0.002    48516.7126    3032.2945    10620.1019    885.0085    37896.6107    37896.6107
0.0006    -0.001    -0.002    48614.583    3038.4114    13123.479    1093.6232    35491.104    35491.104
0.0006    -0.004    0.002    48794.7829    3049.6739    11406.7135    950.5595    37388.0695    37388.0695
-0.0004    -0.0035    -0.001    48912.2299    3057.0144    17791.3195    1482.61    31120.9104    31120.9104
-0.0002    -0.001    0.0005    48915.0605    3057.1913    21803.8706    1816.9892    27111.1899    27111.1899
-0.0    -0.002    0.001    48964.7012    3060.2938    18306.1018    1525.5085    30658.5994    30658.5994
0.0008    0.0015    -0.0005    49183.9627    3073.9977    26328.2489    2194.0207    22855.7139    22855.7139
-0.0006    -0.0025    -0.0015    49373.5274    3085.8455    14485.1534    1207.0961    34888.374    34888.374
-0.0006    0.003    -0.0015    49487.4167    3092.9635    35581.7315    2965.1443    13905.6853    13905.6853
-0.0004    0.0    0.0    49491.9616    3093.2476    25701.3201    2141.7767    23790.6415    23790.6415
0.0002    -0.003    0.0015    49640.8837    3102.5552    15208.0136    1267.3345    34432.8701    34432.8701
-0.0006    0.004    -0.002    49662.0586    3103.8787    38620.1137    3218.3428    11041.9448    11041.9448
-0.0006    0.002    -0.001    49831.8654    3114.4916    32707.8437    2725.6536    17124.0217    17124.0217
0.0006    0.0035    -0.0015    49832.3437    3114.5215    33525.3603    2793.78    16306.9833    16306.9833
0.001    -0.002    -0.0015    50194.2824    3137.1426    17618.868    1468.239    32575.4144    32575.4144
-0.0008    -0.0015    -0.002    50461.3667    3153.8354    11578.6678    964.889    38882.6988    38882.6988
0.0006    0.0025    -0.001    50543.3441    3158.959    30730.1883    2560.849    19813.1557    19813.1557
-0.0006    0.001    -0.0005    50695.4044    3168.4628    29998.4503    2499.8709    20696.9542    20696.9542
0.0008    -0.001    -0.002    50720.7352    3170.046    14270.0904    1189.1742    36450.6449    36450.6449
0.001    -0.0005    0.0005    50752.7315    3172.0457    20199.8322    1683.3194    30552.8992    30552.8992
0.0004    -0.004    0.002    50943.608    3183.9755    12509.6062    1042.4672    38434.0019    38434.0019
0.0008    0.0005    0.0    50949.8123    3184.3633    23949.8312    1995.8193    26999.9811    26999.9811
-0.0002    -0.0035    -0.001    51112.5651    3194.5353    19104.3824    1592.0319    32008.1826    32008.1826
-0.0002    -0.002    0.001    51369.2074    3210.5755    19763.4914    1646.9576    31605.716    31605.716
-0.0004    -0.001    0.0005    51410.3498    3213.1469    23408.681    1950.7234    28001.6688    28001.6688
-0.0004    -0.0025    -0.0015    51483.0794    3217.6925    15650.7954    1304.233    35832.284    35832.284
0.0006    0.0015    -0.0005    51773.435    3235.8397    28099.5108    2341.6259    23673.9242    23673.9242
-0.0    -0.003    0.0015    51954.6068    3247.1629    16517.9824    1376.4985    35436.6244    35436.6244
-0.0006    0.0    0.0    52078.034    3254.8771    27453.5513    2287.7959    24624.4827    24624.4827
-0.0008    0.003    -0.0015    52197.6087    3262.3505    37656.9144    3138.0762    14540.6944    14540.6944
-0.0008    0.004    -0.002    52388.9188    3274.3074    40783.0621    3398.5885    11605.8567    11605.8567
-0.0006    -0.0015    -0.002    52480.1356    3280.0085    12596.8892    1049.7408    39883.2464    39883.2464
-0.0008    0.002    -0.001    52525.3891    3282.8368    34695.2611    2891.2718    17830.128    17830.128
0.0004    0.0035    -0.0015    52529.2672    3283.0792    35531.8085    2960.984    16997.4587    16997.4587
0.001    -0.001    -0.002    52901.0024    3306.3126    15476.3571    1289.6964    37424.6453    37424.6453
0.0002    -0.004    0.002    53166.548    3322.9093    13672.1542    1139.3462    39494.3939    39494.3939
0.0004    0.0025    -0.001    53223.5994    3326.475    32648.871    2720.7393    20574.7284    20574.7284
0.0008    -0.0005    0.0005    53234.7523    3327.172    21735.9079    1811.3257    31498.8445    31498.8445
-0.0008    0.001    -0.0005    53372.26    3335.7662    31898.1022    2658.1752    21474.1578    21474.1578
-0.0    -0.0035    -0.001    53387.0151    3336.6884    20477.1006    1706.4251    32909.9145    32909.9145
0.0006    0.0005    0.0    53522.6163    3345.1635    25633.3276    2136.1106    27889.2887    27889.2887
0.001    -0.0015    0.001    53573.4302    3348.3394    18238.1688    1519.8474    35335.2613    35335.2613
-0.0002    -0.0025    -0.0015    53666.7464    3354.1716    16876.0929    1406.3411    36790.6535    36790.6535
-0.0004    -0.002    0.001    53847.8285    3365.4893    21280.5363    1773.378    32567.2922    32567.2922
-0.0006    -0.001    0.0005    53979.754    3373.7346    25073.1467    2089.4289    28906.6073    28906.6073
-0.0002    -0.003    0.0015    54342.4448    3396.4028    17887.6066    1490.6339    36454.8382    36454.8382
0.0004    0.0015    -0.0005    54437.0221    3402.3139    29930.428    2494.2023    24506.5941    24506.5941
-0.0004    -0.0015    -0.002    54573.0194    3410.8137    13674.7658    1139.5638    40898.2536    40898.2536
-0.0008    0.0    0.0    54738.2213    3421.1388    29265.4378    2438.7865    25472.7835    25472.7835
-0.001    0.003    -0.0015    54981.9156    3436.3697    39791.7526    3315.9794    15190.163    15190.163
-0.001    0.004    -0.002    55189.8939    3449.3684    43005.6658    3583.8055    12184.2281    12184.2281
-0.001    0.002    -0.001    55293.0278    3455.8142    36742.3339    3061.8612    18550.6939    18550.6939
0.0002    0.0035    -0.0015    55300.3057    3456.2691    37597.912    3133.1593    17702.3937    17702.3937
-0.0    -0.004    0.002    55463.6029    3466.4752    14894.3575    1241.1965    40569.2454    40569.2454
0.0002    -0.0035    -0.001    55735.58    3483.4738    21909.4742    1825.7895    33826.1058    33826.1058
0.0006    -0.0005    0.0005    55790.8881    3486.9305    23331.6388    1944.3032    32459.2492    32459.2492
-0.0    -0.0025    -0.0015    55924.5282    3495.283    18161.0456    1513.4205    37763.4825    37763.4825
0.0002    0.0025    -0.001    55977.9696    3498.6231    34627.2091    2885.6008    21350.7606    21350.7606
0.0008    -0.0015    0.001    56038.7828    3502.4239    19686.479    1640.5399    36352.3038    36352.3038
-0.001    0.001    -0.0005    56123.2304    3507.7019    33857.4095    2821.4508    22265.8209    22265.8209
0.0004    0.0005    0.0    56169.5351    3510.5959    27376.4794    2281.3733    28793.0558    28793.0558
-0.0006    -0.002    0.001    56400.5644    3525.0353    22857.2365    1904.7697    33543.3279    33543.3279
-0.0008    -0.001    0.0005    56623.2731    3538.9546    26797.2677    2233.1056    29826.0053    29826.0053
-0.0002    -0.0015    -0.002    56740.0181    3546.2511    14812.2978    1234.3581    41927.7204    41927.7204
-0.0004    -0.003    0.0015    56804.3976    3550.2749    19316.886    1609.7405    37487.5116    37487.5116
0.001    -0.0025    0.0015    56913.2193    3557.0762    16440.9998    1370.0833    40472.2195    40472.2195
0.0002    0.0015    -0.0005    57174.724    3573.4203    31821.0005    2651.75    25353.7235    25353.7235
-0.001    0.0    0.0    57472.5235    3592.0327    31136.9796    2594.7483    26335.5439    26335.5439
-0.0002    -0.004    0.002    57834.7726    3614.6733    16176.2162    1348.018    41658.5564    41658.5564
-0.0    0.0035    -0.0015    58145.459    3634.0912    39723.6708    3310.3059    18421.7882    18421.7882
0.0004    -0.0035    -0.001    58158.2598    3634.8912    23401.5031    1950.1253    34756.7567    34756.7567
0.0002    -0.0025    -0.0015    58256.4248    3641.0266    19505.6537    1625.4711    38750.7711    38750.7711
0.0004    -0.0005    0.0005    58421.1387    3651.3212    24987.0252    2082.2521    33434.1136    33434.1136
0.0006    -0.0015    0.001    58578.2503    3661.1406    21194.4445    1766.2037    37383.8058    37383.8058
-0.0    0.0025    -0.001    58806.4547    3675.4034    36665.2024    3055.4335    22141.2523    22141.2523
0.0002    0.0005    0.0    58890.5689    3680.6606    29179.2865    2431.6072    29711.2824    29711.2824
-0.0    -0.0015    -0.002    58981.1317    3686.3207    16009.485    1334.1238    42971.6466    42971.6466
-0.0008    -0.002    0.001    59027.4153    3689.2135    24493.5921    2041.1327    34533.8232    34533.8232
-0.001    -0.004    -0.001    59244.0139    3702.7509    21120.9516    1760.0793    38123.0624    38123.0624
-0.0006    -0.003    0.0015    59340.4654    3708.7791    20805.8208    1733.8184    38534.6445    38534.6445
-0.001    -0.001    0.0005    59340.907    3708.8067    28581.0441    2381.7537    30759.8629    30759.8629
0.0008    -0.0025    0.0015    59361.9037    3710.119    17801.5446    1483.462    41560.3592    41560.3592
-0.0    0.0015    -0.0005    59986.5409    3749.1588    33771.2284    2814.269    26215.3124    26215.3124
-0.0004    -0.004    0.002    60280.0572    3767.5036    17517.7302    1459.8108    42762.3271    42762.3271
0.0006    -0.0035    -0.001    60655.0545    3790.9409    24953.1873    2079.4323    35701.8672    35701.8672
0.0004    -0.0025    -0.0015    60662.4364    3791.4023    20909.9171    1742.4931    39752.5193    39752.5193
0.001    -0.0035    0.002    60772.099    3798.2562    14808.3253    1234.0271    45963.7737    45963.7737
-0.0002    0.0035    -0.0015    61064.7272    3816.5454    41909.0849    3492.4237    19155.6422    19155.6422
0.0002    -0.0005    0.0005    61125.5042    3820.344    26702.0668    2225.1722    34423.4374    34423.4374
0.0004    -0.0015    0.001    61191.8327    3824.4895    22762.0654    1896.8388    38429.7674    38429.7674
0.0002    -0.0015    -0.002    61296.3601    3831.0225    17266.3277    1438.8606    44030.0325    44030.0325
-0.0008    -0.004    -0.001    61653.4253    3853.3391    22544.2457    1878.6871    39109.1796    39109.1796
-0.0    0.0005    0.0    61685.7175    3855.3573    31041.7489    2586.8124    30643.9686    30643.9686
-0.0002    0.0025    -0.001    61709.0547    3856.8159    38762.8511    3230.2376    22946.2036    22946.2036
-0.001    -0.002    0.001    61728.381    3858.0238    26189.603    2182.4669    35538.778    35538.778
0.001    0.004    -0.0015    61785.639    3861.6024    39748.2127    3312.3511    22037.4263    22037.4263
0.0006    -0.0025    0.0015    61884.703    3867.7939    19221.7446    1601.8121    42662.9584    42662.9584
-0.0008    -0.003    0.0015    61950.648    3871.9155    22354.4109    1862.8676    39596.237    39596.237
-0.001    -0.003    -0.0015    62131.4106    3883.2132    18795.8469    1566.3206    43335.5636    43335.5636
0.001    0.003    -0.001    62796.5182    3924.7824    36680.6946    3056.7246    26115.8236    26115.8236
-0.0006    -0.004    0.002    62799.4567    3924.966    18918.8995    1576.575    43880.5572    43880.5572
-0.0002    0.0015    -0.0005    62872.4726    3929.5295    35781.1117    2981.7593    27091.3609    27091.3609
0.0006    -0.0025    -0.0015    63142.5629    3946.4102    22373.8359    1864.4863    40768.727    40768.727
0.0008    -0.0035    0.002    63204.1151    3950.2572    16081.1045    1340.092    47123.0106    47123.0106
0.0008    -0.0035    -0.001    63225.964    3951.6228    26564.5268    2213.7106    36661.4372    36661.4372
0.0004    -0.0015    -0.002    63685.7035    3980.3565    18582.8256    1548.5688    45102.8778    45102.8778
0.0002    -0.0015    0.001    63879.53    3992.4706    24389.3415    2032.4451    39490.1885    39490.1885
-0.0    -0.0005    0.0005    63903.9846    3993.999    28476.7638    2373.0636    35427.2208    35427.2208
-0.0004    0.0035    -0.0015    64058.1103    4003.6319    44154.1544    3679.5129    19903.9558    19903.9558
-0.0006    -0.004    -0.001    64136.9515    4008.5595    24027.1952    2002.2663    40109.7563    40109.7563
0.001    0.002    -0.0005    64326.488    4020.4055    33777.671    2814.8059    30548.8169    30548.8169
0.0004    -0.0025    0.0015    64481.6172    4030.1011    20701.6    1725.1333    43780.0172    43780.0172
-0.0008    -0.003    -0.0015    64524.1537    4032.7596    20131.3756    1677.6146    44392.7781    44392.7781
-0.0002    0.0005    0.0    64554.981    4034.6863    32963.8666    2746.9889    31591.1144    31591.1144
-0.001    -0.003    0.0015    64634.9455    4039.6841    23962.6564    1996.888    40672.2891    40672.2891
-0.0004    0.0025    -0.001    64685.7695    4042.8606    40920.1551    3410.0129    23765.6144    23765.6144
0.0008    0.004    -0.0015    64765.7536    4047.8596    41924.5474    3493.7123    22841.2062    22841.2062
-0.0008    -0.004    0.002    65392.9711    4087.0607    20379.7242    1698.3103    45013.247    45013.247
-0.001    -0.002    -0.002    65537.8976    4096.1186    16635.2367    1386.2697    48902.6609    48902.6609
0.0008    -0.0025    -0.0015    65696.8042    4106.0503    23897.41    1991.4508    41799.3942    41799.3942
0.0006    -0.0035    0.002    65710.2462    4106.8904    17413.5391    1451.1283    48296.7071    48296.7071
0.0008    0.003    -0.001    65759.9646    4109.9978    38769.2639    3230.772    26990.7007    26990.7007
-0.0004    0.0015    -0.0005    65832.5192    4114.5325    37850.6502    3154.2209    27981.869    27981.869
0.001    -0.0035    -0.001    65870.9885    4116.9368    28235.5217    2352.9601    37635.4668    37635.4668
0.0006    -0.0015    -0.002    66149.1617    4134.3226    19958.9789    1663.2482    46190.1828    46190.1828
0.001    0.001    0.0    66375.5482    4148.4718    31039.1418    2586.5952    35336.4063    35336.4063
-0.0    -0.0015    0.001    66641.3422    4165.0839    26076.273    2173.0228    40565.0691    40565.0691
-0.0004    -0.004    -0.001    66694.5926    4168.412    25569.8    2130.8167    41124.7926    41124.7926
-0.0002    -0.0005    0.0005    66756.5799    4172.2862    30311.1161    2525.9263    36445.4638    36445.4638
-0.0006    -0.003    -0.0015    66991.0117    4186.9382    21526.5596    1793.88    45464.4521    45464.4521
-0.0006    0.0035    -0.0015    67125.6082    4195.3505    46458.8792    3871.5733    20666.729    20666.729
0.0002    -0.0025    0.0015    67152.6462    4197.0404    22241.1107    1853.4259    44911.5355    44911.5355
0.0008    0.002    -0.0005    67273.2662    4204.5791    35778.4748    2981.5396    31494.7913    31494.7913
-0.0004    0.0005    0.0    67498.3594    4218.6475    34945.6397    2912.1366    32552.7197    32552.7197
-0.0006    0.0025    -0.001    67736.5992    4233.5375    43137.1145    3594.7595    24599.4848    24599.4848
0.0006    0.004    -0.0015    67819.9831    4238.7489    44160.5375    3680.0448    23659.4456    23659.4456
