#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
-0.001    -0.002    0.001    188139.6132    9902.0849    169112.2157    11274.1477    19027.3975    19027.3975
-0.0008    0.002    -0.002    188324.5179    9911.8167    187645.432    12509.6955    679.0859    679.0859
0.001    -0.002    0.002    188634.5039    9928.1318    143116.9136    9541.1276    45517.5904    45517.5904
0.0004    -0.0035    -0.0005    188891.8321    9941.6754    181428.0863    12095.2058    7463.7459    7463.7459
-0.0    0.002    -0.0015    188947.0901    9944.5837    186901.2814    12460.0854    2045.8088    2045.8088
0.0004    -0.001    0.001    189106.9044    9952.995    162928.2363    10861.8824    26178.6681    26178.6681
0.0006    0.0005    0.0    189270.6644    9961.6139    174498.0023    11633.2002    14772.6621    14772.6621
0.0004    -0.0015    -0.002    191148.4253    10060.4434    168004.1159    11200.2744    23144.3094    23144.3094
-0.0008    -0.003    -0.0015    191361.9541    10071.6818    168752.0732    11250.1382    22609.881    22609.881
0.0002    -0.003    -0.001    192190.3229    10115.2802    179544.2782    11969.6185    12646.0447    12646.0447
-0.0008    -0.0005    0.0    192191.6692    10115.351    182560.0611    12170.6707    9631.6081    9631.6081
-0.001    0.0    -0.0005    192308.1976    10121.4841    187041.9349    12469.4623    5266.2627    5266.2627
-0.0002    0.0025    -0.002    193676.9132    10193.5217    192947.3303    12863.1554    729.5829    729.5829
-0.0008    -0.0025    0.0015    194092.7259    10215.4066    167034.7639    11135.6509    27057.962    27057.962
0.0008    0.0    0.0005    194216.2037    10221.9055    172275.1986    11485.0132    21941.0051    21941.0051
-0.0006    -0.001    0.0005    194493.9814    10236.5253    179033.9986    11935.5999    15459.9828    15459.9828
0.0002    -0.0025    0.002    194806.437    10252.9704    153904.0179    10260.2679    40902.4191    40902.4191
0.0008    0.002    -0.001    195297.7169    10278.8272    188613.316    12574.2211    6684.4009    6684.4009
0.0006    0.0025    -0.0015    196421.8187    10337.9905    193240.5417    12882.7028    3181.2771    3181.2771
0.001    0.0015    -0.0005    196592.4556    10346.9713    184941.9015    12329.4601    11650.5541    11650.5541
0.0006    -0.0015    0.0015    197703.2443    10405.4339    162154.0432    10810.2695    35549.201    35549.201
-0.0    -0.0025    -0.0015    197907.6543    10416.1923    178616.2814    11907.7521    19291.3729    19291.3729
-0.0004    -0.0015    0.001    199215.1342    10485.0071    176463.7474    11764.2498    22751.3868    22751.3868
0.0004    0.003    -0.002    199964.7612    10524.4611    198823.5787    13254.9052    1141.1825    1141.1825
-0.0004    0.0005    -0.0005    200758.5294    10566.2384    193578.7809    12905.2521    7179.7485    7179.7485
-0.001    -0.0025    -0.002    200954.4725    10576.5512    169620.1345    11308.009    31334.3381    31334.3381
-0.0002    -0.004    -0.0005    201162.0439    10587.476    191253.3807    12750.2254    9908.6632    9908.6632
0.001    -0.0005    0.001    201580.5836    10609.5044    171008.2061    11400.5471    30572.3775    30572.3775
0.001    -0.0025    -0.001    201678.6789    10614.6673    191470.7345    12764.7156    10207.9444    10207.9444
-0.0002    0.0    0.0    201828.8817    10622.5727    189559.9191    12637.3279    12268.9626    12268.9626
-0.0006    0.001    -0.001    202107.0178    10637.2115    198553.4541    13236.8969    3553.5637    3553.5637
-0.0006    -0.003    0.002    202464.6793    10656.0358    165913.1234    11060.8749    36551.5559    36551.5559
-0.0    -0.0005    0.0005    205318.0745    10806.2144    186496.8685    12433.1246    18821.206    18821.206
-0.0004    -0.0035    -0.001    205647.4153    10823.5482    189832.5845    12655.5056    15814.8308    15814.8308
-0.0008    0.0015    -0.0015    205874.3467    10835.4919    204483.9385    13632.2626    1390.4082    1390.4082
0.0008    -0.002    -0.0015    205939.6638    10838.9297    189702.4909    12646.8327    16237.1729    16237.1729
-0.0002    -0.002    -0.002    206043.8263    10844.4119    178644.096    11909.6064    27399.7303    27399.7303
-0.0002    -0.002    0.0015    206355.1276    10860.7962    174849.3075    11656.6205    31505.8201    31505.8201
0.001    0.0035    -0.002    207188.0618    10904.6348    205274.1772    13684.9451    1913.8847    1913.8847
0.0008    -0.002    0.002    208718.4247    10985.1802    162335.6614    10822.3774    46382.7633    46382.7633
0.0002    0.001    -0.0005    210144.3139    11060.227    200689.9771    13379.3318    9454.3368    9454.3368
-0.0    0.0015    -0.001    210305.9216    11068.7327    205201.6383    13680.1092    5104.2833    5104.2833
0.0008    -0.004    0.0    211033.8564    11107.0451    207082.85    13805.5233    3951.0064    3951.0064
0.0002    -0.001    0.001    211226.1079    11117.1636    184389.6292    12292.6419    26836.4787    26836.4787
0.0006    -0.0035    -0.0005    211644.0408    11139.16    203865.9958    13591.0664    7778.0451    7778.0451
-0.001    0.002    -0.002    212060.5162    11161.0798    211370.2342    14091.3489    690.282    690.282
0.0004    0.0005    0.0    212401.5467    11179.0288    197134.1272    13142.2751    15267.4196    15267.4196
-0.0006    -0.003    -0.0015    212551.6273    11186.9278    189367.5997    12624.5066    23184.0276    23184.0276
0.0006    -0.0015    -0.002    212619.4893    11190.4994    188890.0586    12592.6706    23729.4307    23729.4307
-0.0002    0.002    -0.0015    212886.3699    11204.5458    210669.1108    14044.6074    2217.2591    2217.2591
0.0004    -0.003    -0.001    214673.0658    11298.5824    201604.9528    13440.3302    13068.113    13068.113
-0.001    -0.0005    0.0    215873.4082    11361.7583    205843.837    13722.9225    10029.5712    10029.5712
-0.0    -0.0025    0.002    215913.9616    11363.8927    174190.6789    11612.7119    41723.2827    41723.2827
-0.001    -0.0025    0.0015    216493.3203    11394.3853    188766.573    12584.4382    27726.7472    27726.7472
0.0006    0.0    0.0005    217077.6202    11425.1379    194534.0885    12968.9392    22543.5317    22543.5317
-0.0004    0.0025    -0.002    217885.6588    11467.6663    217092.3946    14472.8263    793.2642    793.2642
-0.0008    -0.001    0.0005    217906.2546    11468.7502    201940.5396    13462.7026    15965.715    15965.715
0.0006    0.002    -0.001    219440.278    11549.4883    212424.1726    14161.6115    7016.1054    7016.1054
0.0004    -0.0015    0.0015    219552.9819    11555.4201    183238.2013    12215.8801    36314.7807    36314.7807
-0.001    -0.004    -0.001    220039.9603    11581.0505    200695.241    13379.6827    19344.7194    19344.7194
0.0002    -0.0025    -0.0015    220120.9314    11585.3122    200299.7212    13353.3147    19821.2102    19821.2102
0.0008    0.0015    -0.0005    220465.551    11603.4501    208375.5233    13891.7016    12090.0276    12090.0276
0.0004    0.0025    -0.0015    220833.8457    11622.834    217428.6332    14495.2422    3405.2125    3405.2125
-0.0008    -0.0025    -0.002    221874.6799    11677.6147    189858.4261    12657.2284    32016.2538    32016.2538
-0.0006    -0.0015    0.001    222357.9416    11703.0496    198993.0536    13266.2036    23364.888    23364.888
0.001    0.001    0.0    223909.6645    11784.7192    205282.6853    13685.5124    18626.9791    18626.9791
0.0008    -0.0005    0.001    224172.5343    11798.5544    192889.8612    12859.3241    31282.6731    31282.6731
-0.0    -0.004    -0.0005    224386.9998    11809.8421    214111.5523    14274.1035    10275.4475    10275.4475
-0.0008    -0.003    0.002    224595.8078    11820.832    187267.6976    12484.5132    37328.1102    37328.1102
0.0002    0.003    -0.002    224646.254    11823.4871    223388.9051    14892.5937    1257.3489    1257.3489
-0.0006    0.0005    -0.0005    225182.4814    11851.7095    217660.0538    14510.6703    7522.4276    7522.4276
-0.0004    0.0    0.0    225983.3679    11893.8615    213263.9571    14217.5971    12719.4108    12719.4108
-0.0008    0.001    -0.001    226800.4356    11936.865    223011.9618    14867.4641    3788.4738    3788.4738
-0.0    -0.002    -0.002    227987.6376    11999.3493    199950.3008    13330.0201    28037.3367    28037.3367
-0.0002    -0.0035    -0.001    228602.9054    12031.7319    212313.5213    14154.2348    16289.3842    16289.3842
0.001    -0.002    -0.0015    229176.5448    12061.9234    212453.8439    14163.5896    16722.7009    16722.7009
-0.0002    -0.0005    0.0005    229203.0949    12063.3208    209823.6717    13988.2448    19379.4233    19379.4233
-0.0004    -0.002    0.0015    229228.4692    12064.6563    197001.3788    13133.4253    32227.0904    32227.0904
0.001    0.003    -0.0015    229716.7742    12090.3565    224762.5058    14984.1671    4954.2684    4954.2684
0.0006    -0.002    0.002    230298.6965    12120.984    183042.5846    12202.839    47256.112    47256.112
-0.001    0.0015    -0.0015    230837.2303    12149.3279    229319.6811    15287.9787    1517.5492    1517.5492
0.0008    0.0035    -0.002    232342.3018    12228.5422    230259.7657    15350.651    2082.5361    2082.5361
0.001    -0.001    0.0015    233686.2889    12299.2784    192201.4451    12813.4297    41484.8438    41484.8438
-0.0    -0.001    0.001    234841.6625    12360.0875    207339.1975    13822.6132    27502.465    27502.465
-0.0    0.001    -0.0005    235041.0131    12370.5796    225191.5121    15012.7675    9849.501    9849.501
-0.0004    -0.003    -0.0015    235237.6517    12380.929    211471.3016    14098.0868    23766.3501    23766.3501
-0.0002    0.0015    -0.001    235472.0866    12393.2677    230080.4082    15338.6939    5391.6784    5391.6784
0.001    -0.004    0.0    235551.8821    12397.4675    231386.1697    15425.7446    4165.7124    4165.7124
0.0008    -0.0015    -0.002    235586.9045    12399.3108    211264.1767    14084.2784    24322.7278    24322.7278
0.0008    -0.0035    -0.0005    235892.6007    12415.4    227792.0806    15186.1387    8100.5201    8100.5201
0.0002    0.0005    0.0    237028.7802    12475.199    221258.4273    14750.5618    15770.3529    15770.3529
-0.0004    0.002    -0.0015    238322.0008    12543.2632    235925.1156    15728.341    2396.8852    2396.8852
-0.0002    -0.0025    0.002    238517.8374    12553.5704    195965.5153    13064.3677    42552.322    42552.322
0.0006    -0.003    -0.001    238652.1599    12560.64    225153.8028    15010.2535    13498.3571    13498.3571
0.0004    0.0    0.0005    241435.3879    12707.1257    218281.1538    14552.0769    23154.2341    23154.2341
-0.001    -0.001    0.0005    242814.879    12779.7305    226335.256    15089.0171    16479.6229    16479.6229
0.0002    -0.0015    0.0015    242899.0708    12784.1616    205810.5347    13720.7023    37088.5361    37088.5361
-0.0008    -0.004    -0.001    243468.1977    12814.1157    223596.4398    14906.4293    19871.7579    19871.7579
-0.0006    0.0025    -0.002    243590.7555    12820.5661    242725.6343    16181.709    865.1212    865.1212
0.0004    -0.0025    -0.0015    243830.5596    12833.1873    223471.3363    14898.0891    20359.2233    20359.2233
-0.0006    -0.0025    -0.002    244291.2384    12857.4336    211584.8931    14105.6595    32706.3453    32706.3453
0.0004    0.002    -0.001    245079.1903    12898.9048    237723.2047    15848.2136    7355.9857    7355.9857
0.0006    0.0015    -0.0005    245834.9975    12938.6841    233297.3205    15553.1547    12537.6769    12537.6769
0.0002    0.0025    -0.0015    246742.2238    12986.4328    243104.9002    16206.9933    3637.3237    3637.3237
-0.0008    -0.0015    0.001    246997.1001    12999.8474    223010.5351    14867.369    23986.5651    23986.5651
-0.001    -0.003    0.002    248223.2875    13064.3836    210110.4473    14007.3632    38112.8402    38112.8402
0.0006    -0.0005    0.001    248260.8361    13066.3598    216259.6916    14417.3128    32001.1446    32001.1446
0.0008    0.001    0.0    249009.6452    13105.7708    229827.2476    15321.8165    19182.3975    19182.3975
0.0002    -0.004    -0.0005    249108.3069    13110.9635    238457.8993    15897.1933    10650.4076    10650.4076
-0.0    0.003    -0.002    250824.0979    13201.2683    249442.4069    16629.4938    1381.691    1381.691
-0.0008    0.0005    -0.0005    251102.7846    13215.936    243229.5021    16215.3001    7873.2825    7873.2825
-0.001    -0.0035    -0.0015    251289.8245    13225.7802    223217.232    14881.1488    28072.5925    28072.5925
0.0002    -0.002    -0.002    251427.8    13233.0421    222744.6811    14849.6454    28683.1189    28683.1189
-0.0006    0.0    0.0    251634.2053    13243.9055    238456.1705    15897.078    13178.0348    13178.0348
-0.001    0.001    -0.001    252990.2046    13315.2739    248958.645    16597.243    4031.5596    4031.5596
-0.0    -0.0035    -0.001    253054.7467    13318.6709    236282.6334    15752.1756    16772.1133    16772.1133
0.0004    -0.002    0.002    253375.3196    13335.5431    205237.6831    13682.5122    48137.6365    48137.6365
-0.0006    -0.002    0.0015    253598.1619    13347.2717    220641.6254    14709.4417    32956.5365    32956.5365
-0.0004    -0.0005    0.0005    254584.4665    13399.1824    234638.6502    15642.5767    19945.8163    19945.8163
0.001    0.0005    0.0005    254603.1334    13400.1649    227312.986    15154.1991    27290.1474    27290.1474
0.001    0.0025    -0.001    255621.7467    13453.7761    245940.3513    16396.0234    9681.3954    9681.3954
0.0008    0.003    -0.0015    256097.8995    13478.8368    250859.0348    16723.9357    5238.8647    5238.8647
0.0008    -0.001    0.0015    257505.125    13552.9013    215194.0406    14346.2694    42311.0843    42311.0843
0.0006    0.0035    -0.002    258992.893    13631.2049    256733.5297    17115.5686    2259.3633    2259.3633
-0.0002    -0.003    -0.0015    259420.0271    13653.6856    235063.1788    15670.8786    24356.8483    24356.8483
-0.0002    -0.001    0.001    259953.5683    13681.7668    231776.9412    15451.7961    28176.6271    28176.6271
0.001    -0.0015    -0.002    260050.6709    13686.8774    235126.4702    15675.098    24924.2007    24924.2007
-0.0002    0.001    -0.0005    261434.0635    13759.6876    251181.2225    16745.4148    10252.841    10252.841
0.001    -0.0035    -0.0005    261637.5117    13770.3954    253206.3409    16880.4227    8431.1708    8431.1708
-0.0004    0.0015    -0.001    262134.6029    13796.558    256447.3535    17096.4902    5687.2494    5687.2494
-0.0004    -0.0025    0.002    262618.0643    13822.0034    219228.5271    14615.2351    43389.5372    43389.5372
-0.0    0.0005    0.0    263152.3648    13850.1245    246870.9028    16458.0602    16281.462    16281.462
0.0008    -0.003    -0.001    264127.6051    13901.4529    250190.8282    16679.3885    13936.7769    13936.7769
-0.0006    0.002    -0.0015    265253.9828    13960.7359    262669.2957    17511.2864    2584.687    2584.687
0.0002    0.0    0.0005    267289.5066    14067.8688    243516.3944    16234.4263    23773.1122    23773.1122
-0.0    -0.0015    0.0015    267741.5107    14091.6585    229871.0434    15324.7362    37870.4673    37870.4673
-0.0004    -0.0025    -0.002    268204.1481    14116.0078    234799.5355    15653.3024    33404.6126    33404.6126
-0.0006    -0.004    -0.001    268392.7862    14125.9361    247985.8141    16532.3876    20406.9721    20406.9721
