#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
0.0002    0.001    0.0005    133550.9915    7028.9996    63309.513    4220.6342    70241.4785    70241.4785
-0.0008    -0.0015    0.0015    133743.3936    7039.126    56243.5259    3749.5684    77499.8677    77499.8677
0.0008    -0.002    0.002    134049.6834    7055.2465    45958.8699    3063.9247    88090.8135    88090.8135
-0.001    -0.0005    0.001    134056.719    7055.6168    62330.8976    4155.3932    71725.8213    71725.8213
-0.0006    -0.0025    0.002    134069.0432    7056.2654    50568.268    3371.2179    83500.7751    83500.7751
-0.0002    0.004    -0.001    134398.3076    7073.5951    81210.4955    5414.033    53187.8121    53187.8121
0.0004    -0.003    -0.002    134522.9424    7080.1549    49080.9381    3272.0625    85442.0043    85442.0043
0.0006    -0.004    -0.0015    134568.34    7082.5442    55177.0738    3678.4716    79391.2662    79391.2662
-0.0    0.002    0.0    134662.7107    7087.5111    69917.2883    4661.1526    64745.4225    64745.4225
-0.001    -0.0035    -0.002    135973.5946    7156.505    45384.2222    3025.6148    90589.3724    90589.3724
-0.0002    0.003    -0.0005    136413.4048    7179.6529    76937.1773    5129.1452    59476.2275    59476.2275
0.0002    0.0    0.001    137185.4183    7220.2852    59733.9307    3982.262    77451.4876    77451.4876
0.0004    -0.001    0.0015    137258.126    7224.1119    53800.2224    3586.6815    83457.9036    83457.9036
-0.0    0.001    0.0005    137751.6855    7250.0887    66079.7527    4405.3168    71671.9327    71671.9327
-0.001    -0.0015    0.0015    137848.9122    7255.2059    58846.3218    3923.0881    79002.5905    79002.5905
0.0006    -0.002    0.002    137969.8086    7261.5689    48278.6279    3218.5752    89691.1808    89691.1808
-0.0008    -0.0025    0.002    138081.0389    7267.4231    53020.9032    3534.7269    85060.1356    85060.1356
0.0006    -0.003    -0.002    138374.9834    7282.8939    51419.0033    3427.9336    86955.98    86955.98
0.0008    -0.004    -0.0015    138513.9039    7290.2055    57665.2997    3844.3533    80848.6042    80848.6042
-0.0004    0.004    -0.001    138803.0739    7305.4249    84369.1802    5624.612    54433.8937    54433.8937
0.001    0.0035    -0.0005    138832.2317    7306.9596    74124.2924    4941.6195    64707.9393    64707.9393
-0.0002    0.002    0.0    138956.9276    7313.5225    72837.6886    4855.8459    66119.239    66119.239
-0.0008    -0.0035    -0.002    139733.7651    7354.4087    47589.4102    3172.6273    92144.3549    92144.3549
-0.0004    0.003    -0.0005    140801.1446    7410.5866    80007.7383    5333.8492    60793.4063    60793.4063
0.0002    -0.001    0.0015    141348.2705    7439.3827    56332.1778    3755.4785    85016.0927    85016.0927
-0.0    0.0    0.001    141369.0857    7440.4782    62416.0467    4161.0698    78953.039    78953.039
0.001    0.0025    0.0    141746.4134    7460.3375    70107.6266    4673.8418    71638.7867    71638.7867
0.0004    -0.002    0.002    141966.4302    7471.9174    50660.4227    3377.3615    91306.0076    91306.0076
-0.0002    0.001    0.0005    142028.8758    7475.204    68912.0293    4594.1353    73116.8465    73116.8465
-0.001    -0.0025    0.002    142169.531    7482.6069    55535.5753    3702.3717    86633.9557    86633.9557
0.0008    -0.003    -0.002    142303.5207    7489.659    53819.1055    3587.9404    88484.4153    88484.4153
0.001    -0.004    -0.0015    142535.9642    7501.8929    60215.5624    4014.3708    82320.4018    82320.4018
0.0008    0.0035    -0.0005    143204.5973    7537.0841    77124.0129    5141.6009    66080.5844    66080.5844
-0.0006    0.004    -0.001    143284.3366    7541.2809    87589.9017    5839.3268    55694.4348    55694.4348
-0.0004    0.002    0.0    143327.6408    7543.56    75820.1258    5054.6751    67507.515    67507.515
-0.0006    -0.0035    -0.002    143570.4319    7556.3385    49856.6351    3323.7757    93713.7969    93713.7969
0.001    0.0015    0.0005    145189.0206    7641.5274    66264.7904    4417.6527    78924.2302    78924.2302
-0.0006    0.003    -0.0005    145265.3808    7645.5464    83140.3361    5542.6891    62125.0447    62125.0447
-0.0    -0.001    0.0015    145514.9114    7658.6795    58926.17    3928.4113    86588.7414    86588.7414
-0.0002    0.0    0.001    145629.2495    7664.6973    65160.1995    4344.0133    80469.05    80469.05
0.0002    -0.002    0.002    146039.5482    7686.292    53104.2543    3540.2836    92935.2939    92935.2939
0.0008    0.0025    0.0    146101.7525    7689.5659    73019.2234    4867.9482    73082.5291    73082.5291
0.001    -0.003    -0.002    146308.5545    7700.4502    56281.2444    3752.083    90027.3101    90027.3101
-0.0004    0.001    0.0005    146382.5625    7704.3454    71806.3428    4787.0895    74576.2198    74576.2198
-0.0004    -0.0035    -0.002    147483.5952    7762.2945    52185.8967    3479.0598    95297.6984    95297.6984
0.0006    0.0035    -0.0005    147653.4594    7771.2347    80185.7702    5345.718    67467.6891    67467.6891
-0.0006    0.002    0.0    147774.8505    7777.6237    78864.5998    5257.64    68910.2507    68910.2507
-0.0008    0.004    -0.001    147842.0957    7781.1629    90872.6601    6058.1773    56969.4355    56969.4355
0.001    0.0005    0.001    149160.0532    7850.5291    62595.7835    4173.0522    86564.2697    86564.2697
0.0008    0.0015    0.0005    149527.3332    7869.8596    69088.2634    4605.8842    80439.0698    80439.0698
-0.0002    -0.001    0.0015    149758.0487    7882.0026    61582.1991    4105.4799    88175.8496    88175.8496
-0.0008    0.003    -0.0005    149806.1134    7884.5323    86334.9707    5755.6647    63471.1427    63471.1427
-0.0004    0.0    0.001    149965.9097    7892.9426    67966.3892    4531.0926    81999.5205    81999.5205
-0.0    -0.002    0.002    150189.1626    7904.6928    55610.1228    3707.3415    94579.0398    94579.0398
0.0006    0.0025    0.0    150533.588    7922.8204    75992.857    5066.1905    74540.731    74540.731
-0.0006    0.001    0.0005    150812.7456    7937.5129    74762.693    4984.1795    76050.0526    76050.0526
-0.0002    -0.0035    -0.002    151473.2548    7972.2766    54577.1952    3638.4797    96896.0595    96896.0595
0.0004    0.0035    -0.0005    152178.8178    8009.4115    83309.5644    5553.971    68869.2534    68869.2534
-0.0008    0.002    0.0    152298.5565    8015.7135    81971.1107    5464.7407    70327.4458    70327.4458
-0.001    0.004    -0.001    152476.3511    8025.0711    94217.4553    6281.1637    58258.8958    58258.8958
0.0008    0.0005    0.001    153481.3393    8077.9652    65331.1328    4355.4089    88150.2065    88150.2065
0.001    -0.0005    0.0015    153659.5114    8087.3427    59100.6061    3940.0404    94558.9053    94558.9053
0.0006    0.0015    0.0005    153942.1421    8102.218    71973.7732    4798.2515    81968.3689    81968.3689
-0.0004    -0.001    0.0015    154077.6823    8109.3517    64300.265    4286.6843    89777.4174    89777.4174
-0.0006    0.0    0.001    154379.0663    8125.214    70834.6157    4722.3077    83544.4506    83544.4506
-0.0002    -0.002    0.002    154415.2733    8127.1196    58178.0281    3878.5352    96237.2452    96237.2452
-0.001    0.003    -0.0005    154423.3423    8127.5443    89591.6421    5972.7761    64831.7001    64831.7001
0.0004    0.0025    0.0    155041.9199    8160.101    79028.5274    5268.5685    76013.3925    76013.3925
-0.0008    0.001    0.0005    155319.4251    8174.7066    77781.0801    5185.4053    77538.345    77538.345
-0.0    -0.0035    -0.002    155539.4108    8186.2848    57030.5306    3802.0354    98508.8802    98508.8802
0.0002    0.0035    -0.0005    156780.6726    8251.6143    86495.3955    5766.3597    70285.2771    70285.2771
-0.001    0.002    0.0    156898.7589    8257.8294    85139.6584    5675.9772    71759.1005    71759.1005
0.0006    0.0005    0.001    157879.1217    8309.4275    68128.5188    4541.9013    89750.6029    89750.6029
0.0008    -0.0005    0.0015    157963.7709    8313.8827    61747.8316    4116.5221    96215.9393    96215.9393
0.0004    0.0015    0.0005    158433.4475    8338.6025    74921.3199    4994.7547    83512.1276    83512.1276
-0.0006    -0.001    0.0015    158473.8124    8340.727    67080.3677    4472.0245    91393.4447    91393.4447
0.001    -0.0015    0.002    158687.395    8351.9682    55779.2581    3718.6172    102908.1368    102908.1368
-0.0004    -0.002    0.002    158717.8804    8353.5727    60807.9702    4053.8647    97909.9102    97909.9102
-0.0008    0.0    0.001    158868.7192    8361.5115    73764.879    4917.6586    85103.8402    85103.8402
0.0002    0.0025    0.0    159626.7482    8401.4078    82126.2347    5475.0823    77500.5135    77500.5135
0.0002    -0.0035    -0.002    159682.0631    8404.3191    59545.9028    3969.7269    100136.1604    100136.1604
-0.001    0.001    0.0005    159902.601    8415.9264    80861.504    5390.7669    79041.0969    79041.0969
-0.0    0.0035    -0.0005    161459.0238    8497.8434    89743.2633    5982.8842    71715.7605    71715.7605
0.0006    -0.0005    0.0015    162344.5268    8544.4488    64457.0939    4297.1396    97887.4329    97887.4329
0.0004    0.0005    0.001    162353.4006    8544.9158    70987.9417    4732.5294    91365.4588    91365.4588
-0.0008    -0.001    0.0015    162946.4388    8576.1284    69922.5073    4661.5005    93023.9315    93023.9315
0.0008    -0.0015    0.002    162974.628    8577.612    58338.3598    3889.224    104636.2681    104636.2681
0.0002    0.0015    0.0005    163001.2492    8579.0131    77930.9034    5195.3936    85070.3459    85070.3459
-0.0006    -0.002    0.002    163096.9839    8584.0518    63499.9492    4233.3299    99597.0347    99597.0347
-0.001    0.0    0.001    163434.8686    8601.8352    76757.1791    5117.1453    86677.6894    86677.6894
0.0004    -0.0035    -0.002    163901.2119    8626.3796    62123.3118    4141.5541    101777.9001    101777.9001
-0.0    0.0025    0.0    164288.0728    8646.7407    85285.9788    5685.7319    79002.094    79002.094
-0.001    -0.004    -0.002    165248.8679    8697.3088    57874.4046    3858.2936    107374.4632    107374.4632
-0.0002    0.0035    -0.0005    166213.8713    8748.0985    93053.168    6203.5445    73160.7033    73160.7033
0.0004    -0.0005    0.0015    166801.7791    8779.041    67228.393    4481.8929    99573.3861    99573.3861
0.0002    0.0005    0.001    166904.1758    8784.4303    73909.4015    4927.2934    92994.7743    92994.7743
0.0006    -0.0015    0.002    167338.3573    8807.282    60959.4984    4063.9666    106378.859    106378.859
-0.001    -0.001    0.0015    167495.5616    8815.5559    72826.6837    4855.1122    94668.8779    94668.8779
-0.0008    -0.002    0.002    167552.5838    8818.557    66253.965    4416.931    101298.6188    101298.6188
-0.0    0.0015    0.0005    167645.5473    8823.4499    81002.5237    5400.1682    86643.0237    86643.0237
0.0006    -0.0035    -0.002    168196.857    8852.4662    64762.7576    4317.5172    103434.0994    103434.0994
0.001    0.004    -0.0005    168973.3061    8893.3319    89989.4724    5999.2982    78983.8337    78983.8337
-0.0002    0.0025    0.0    169025.8939    8896.0997    88507.7597    5900.5173    80518.1341    80518.1341
-0.0008    -0.004    -0.002    169452.6425    8918.5601    60380.9732    4025.3982    109071.6693    109071.6693
-0.0004    0.0035    -0.0005    171045.2153    9002.3798    96425.1095    6428.3406    74620.1058    74620.1058
0.0002    -0.0005    0.0015    171335.5278    9017.6594    70061.729    4670.7819    101273.7988    101273.7988
-0.0    0.0005    0.001    171531.4473    9027.9709    76892.898    5126.1932    94638.5493    94638.5493
0.0004    -0.0015    0.002    171778.5831    9040.9781    63642.6738    4242.8449    108135.9093    108135.9093
-0.001    -0.002    0.002    172084.6801    9057.0884    69070.0177    4604.6678    103014.6625    103014.6625
0.001    0.003    0.0    172155.9876    9060.8415    85526.8871    5701.7925    86629.1005    86629.1005
-0.0002    0.0015    0.0005    172366.3418    9071.9127    84136.1809    5609.0787    88230.161    88230.161
0.0008    -0.0035    -0.002    172568.9985    9082.5789    67464.2403    4497.616    105104.7582    105104.7582
-0.0006    -0.004    -0.002    173732.9135    9143.8376    62949.5786    4196.6386    110783.3348    110783.3348
0.0008    0.004    -0.0005    173789.2759    9146.804    93290.5734    6219.3716    80498.7024    80498.7024
-0.0004    0.0025    0.0    173840.2113    9149.4848    91791.5775    6119.4385    82048.6338    82048.6338
0.001    0.002    0.0005    175867.0945    9256.1629    81238.1312    5415.8754    94628.9633    94628.9633
-0.0    -0.0005    0.0015    175945.7728    9260.3038    72957.1018    4863.8068    102988.671    102988.671
-0.0006    0.0035    -0.0005    175953.0556    9260.6871    99859.0879    6657.2725    76093.9677    76093.9677
-0.0002    0.0005    0.001    176235.2153    9275.5376    79938.4314    5329.2288    96296.7839    96296.7839
0.0002    -0.0015    0.002    176295.3052    9278.7003    66387.886    4425.8591    109907.4193    109907.4193
0.0008    0.003    0.0    176954.9308    9313.4174    88739.8644    5915.991    88215.0665    88215.0665
0.001    -0.0035    -0.002    177017.6364    9316.7177    70227.7598    4681.8507    106789.8766    106789.8766
-0.0004    0.0015    0.0005    177163.6327    9324.4017    87331.8748    5822.125    89831.7579    89831.7579
-0.0004    -0.004    -0.002    178089.6809    9373.1411    65580.2209    4372.0147    112509.46    112509.46
0.0006    0.004    -0.0005    178681.7421    9404.3022    96653.7114    6443.5808    82028.0307    82028.0307
-0.0006    0.0025    0.0    178731.0251    9406.8961    95137.4321    6342.4955    83593.593    83593.593
0.001    0.001    0.001    180106.6269    9479.2962    77123.2048    5141.547    102983.4222    102983.4222
-0.0002    -0.0005    0.0015    180632.5142    9506.9744    75914.5114    5060.9674    104718.0028    104718.0028
0.0008    0.002    0.0005    180649.0113    9507.8427    84362.9848    5624.199    96286.0265    96286.0265
-0.0    -0.0015    0.002    180888.5238    9520.4486    69195.135    4613.009    111693.3887    111693.3887
-0.0008    0.0035    -0.0005    180937.3923    9523.0206    103355.1031    6890.3402    77582.2893    77582.2893
-0.0004    0.0005    0.001    181015.4797    9527.1305    83046.0017    5536.4001    97969.478    97969.478
0.0006    0.003    0.0    181830.3705    9570.0195    92014.8786    6134.3252    89815.492    89815.492
-0.0006    0.0015    0.0005    182037.42    9580.9168    90589.6057    6039.307    91447.8143    91447.8143
-0.0002    -0.004    -0.002    182522.9446    9606.4708    68272.9    4551.5267    114250.0447    114250.0447
0.0004    0.004    -0.0005    183650.7047    9665.8266    100078.8861    6671.9257    83571.8185    83571.8185
-0.0008    0.0025    0.0    183698.3352    9668.3334    98545.3235    6569.6882    85153.0118    85153.0118
0.0008    0.001    0.001    184871.5172    9730.0799    80159.9346    5343.9956    104711.5826    104711.5826
0.001    0.0    0.0015    184874.5848    9730.2413    73182.1078    4878.8072    111692.4771    111692.4771
-0.0004    -0.0005    0.0015    185395.7521    9757.6712    78933.9579    5262.2639    106461.7942    106461.7942
0.0006    0.002    0.0005    185507.4244    9763.5487    87549.8752    5836.6583    97957.5492    97957.5492
